date,segment,user_uid,Body Map Soreness,Body Map Pain,Sleep_Duration_h,Meals,Snacks,Drinks,Fatigue,RPE_Physical,RPE_Mental,Good_stress,Bad_stress
8/16/22,Back Calf (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,2,5,3,0,0,2,1
8/16/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/22,Back Calf (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,2,0,0,2,1
8/17/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,2,2,0,2,1
8/18/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/19/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/19/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,1,2,0,2,1
8/19/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/20/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/20/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,5,2,0,0,2,1
8/20/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,6,2,0,0,2,1
8/21/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,2,0,0,2,1
8/22/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/23/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/23/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,3,0,0,2,1
8/23/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/24/22,Back Hamstring (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/24/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/24/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,2,5,3,3,0,2,1
8/24/22,Back body_map_hamstring_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/24/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/25/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/25/22,,rvwzre6i1u8yjwpk,NA,NA,10,3,2,6,3,3,0,3,1
8/25/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,3,6,3,4,0,2,1
8/26/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,6,3,3,3,2,2
8/27/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/28/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/28/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,3,2,2,3,1
8/28/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,2,2,2,2,1
8/29/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/22,Back Calf (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,6,4,5,5,3,1
8/30/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/31/22,Back Calf (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/31/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/31/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,6,3,0,0,2,2
8/31/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/31/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,3,2,2,2,1
9/1/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/2/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,2,2,2,3,1
9/3/22,Back Calf (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,Back Calf (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,Back Hamstring (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,,rvwzre6i1u8yjwpk,NA,NA,6,3,3,6,5,6,6,2,1
9/3/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,Back body_map_hamstring_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,Back Calf (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,Back Calf (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,Back Hamstring (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,0,0,2,1
9/4/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,Back body_map_hamstring_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/5/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,5,3,2,2,2,1
9/6/22,Back Neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/6/22,Front Outer Leg / Shin (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/6/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,4,5,5,2,1
9/6/22,Back body_map_neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/6/22,Front body_map_outer_leg_shin_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/7/22,Back Neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/7/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,3,5,3,0,0,2,1
9/7/22,Back body_map_neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/22,Back Neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/22,,rvwzre6i1u8yjwpk,NA,NA,5,3,3,5,2,3,5,2,1
9/8/22,Back body_map_neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/9/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/9/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,5,2,2,2,2,1
9/9/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,,rvwzre6i1u8yjwpk,NA,NA,10,3,3,6,4,6,6,3,1
9/10/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,4,0,0,2,1
9/11/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,4,0,0,2,1
9/12/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,3,3,2,1
9/14/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,3,5,5,2,2
9/14/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,3,5,3,3,4,2,1
9/15/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/22,,rvwzre6i1u8yjwpk,NA,NA,10,3,3,6,3,2,3,2,1
9/16/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,3,5,4,5,6,3,3
9/17/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back Neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,3,0,0,3,2
9/18/22,Back body_map_neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,5,2,2,2,2,1
9/19/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Front Foot / Ankle (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Front Foot / Ankle (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,4,5,5,3,1
9/20/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Front body_map_foot_ankle_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,Front body_map_foot_ankle_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Back Neck,rvwzre6i1u8yjwpk,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,0,0,2,1
9/21/22,Back body_map_neck,rvwzre6i1u8yjwpk,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Front Foot / Ankle (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,2,3,2,1
9/22/22,Front body_map_foot_ankle_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/23/22,Back Neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/23/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,2,2,3,2,1
9/23/22,Back body_map_neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,3,3,3,1
9/24/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,,rvwzre6i1u8yjwpk,NA,NA,10,3,3,6,3,0,0,2,2
9/25/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,2,1,0,2,1
9/26/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,3,5,2,2,3,2,1
9/27/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,4,5,2,2
9/28/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Back Neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,3,5,3,3,5,2,2
9/29/22,Back body_map_neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,2,2,3,2,1
9/30/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back Neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front Quad (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,6,7,7,2,2
10/1/22,Back body_map_neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front body_map_quad_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front Quad (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,5,4,0,0,3,2
10/2/22,Back body_map_neck,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front body_map_quad_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back Neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,0,0,2,2
10/3/22,Back body_map_neck,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front Knee (Left),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,3,3,3,2,2
10/4/22,Front body_map_knee_left,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Front Knee (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,3,5,5,2,2
10/5/22,Front body_map_knee_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,4,6,2,4,5,2,2
10/7/22,,rvwzre6i1u8yjwpk,NA,NA,10,3,3,5,3,3,4,2,2
10/8/22,Back Lateral Hip (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,Back Lateral Hip (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,Front Knee (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,6,7,9,9,2,2
10/8/22,Back body_map_lateral_hip_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,Back body_map_lateral_hip_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,Front body_map_knee_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Knee (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Lateral Hip (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Lateral Hip (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,6,5,0,0,2,2
10/9/22,Front body_map_knee_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_lateral_hip_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_lateral_hip_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,,rvwzre6i1u8yjwpk,NA,NA,10,3,3,5,3,2,3,2,2
10/11/22,Back Calf (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Front Outer Leg / Shin (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,7,7,7,3,2
10/11/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Front body_map_outer_leg_shin_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Calf (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front Outer Leg / Shin (Left),rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,4,0,0,2,2
10/12/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Front body_map_outer_leg_shin_left,rvwzre6i1u8yjwpk,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,2,5,3,2,3,2,2
10/14/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,6,2,3,3,2,2
10/15/22,Back Calf (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Hamstring (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Front Knee (Left),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,,rvwzre6i1u8yjwpk,NA,NA,7,4,3,5,8,8,8,2,2
10/15/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_hamstring_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Front body_map_knee_left,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Front Knee (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,5,0,0,2,2
10/16/22,Front body_map_knee_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/17/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,3,5,4,3,4,2,2
10/18/22,Back Calf (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front Knee (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front Outer Leg / Shin (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,6,7,7,7,2,2
10/18/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front body_map_knee_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/22,Front body_map_outer_leg_shin_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back Calf (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back Hamstring (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
